companyString,date,twitteruserid,id,count(*),favoriteCount,retweetCount,isReply,isRetweet,isStatusQuote,hasPlace,hasCoords,possiblySensitive,hasExtendedMediaEntities,hasHashtagEntities,hasMediaEntities,hasMentionEntities,hasUrlEntities
Novo Nordisk,2015-07,38,194037150,35,74,199,10,10,5,0,0,0,14,21,14,26,20
Novo Nordisk,2015-08,38,194037150,50,105,448,11,18,5,0,0,0,16,34,16,40,25
Novo Nordisk,2015-09,38,194037150,56,159,424,8,16,6,0,0,0,27,47,27,32,33
Novo Nordisk,2015-10,38,194037150,34,192,261,5,2,2,0,0,0,13,29,13,18,22
Novo Nordisk,2015-11,38,194037150,52,444,1486,1,10,12,0,0,0,18,44,18,31,38
Novo Nordisk,2015-12,38,194037150,40,236,211,10,7,5,0,0,0,7,30,7,28,23
Novo Nordisk,2016-01,38,194037150,30,120,161,13,5,4,0,0,0,6,11,6,20,15
Novo Nordisk,2016-02,38,194037150,35,139,160,14,3,5,0,0,0,3,16,3,19,17
Novo Nordisk,2016-03,38,194037150,32,244,186,10,2,7,0,0,0,7,16,7,21,17
Novo Nordisk,2016-04,38,194037150,55,1448,806,3,6,5,0,0,0,18,43,18,19,39
Balfour Beatty Construction,2011-06,39,295763337,13,2,43,0,7,0,0,0,0,0,0,0,8,2
Balfour Beatty Construction,2011-07,39,295763337,26,1,503,0,12,0,0,0,0,0,15,0,18,13
Balfour Beatty Construction,2011-08,39,295763337,8,3,28,2,2,0,0,0,0,0,1,0,3,3
Balfour Beatty Construction,2011-10,39,295763337,2,0,11,0,1,0,0,0,0,0,1,0,1,1
Balfour Beatty Construction,2012-01,39,295763337,7,2,30,0,0,0,0,0,0,0,0,0,0,5
Balfour Beatty Construction,2012-02,39,295763337,3,0,13,0,0,0,0,0,0,0,0,0,0,3
Balfour Beatty Construction,2012-03,39,295763337,7,2,23,0,0,0,0,0,0,0,0,0,0,4
Balfour Beatty Construction,2012-04,39,295763337,1,1,4,0,0,0,0,0,0,0,0,0,0,1
Balfour Beatty Construction,2012-05,39,295763337,3,0,14,0,0,0,0,0,0,0,1,0,0,2
Balfour Beatty Construction,2012-06,39,295763337,4,0,16,0,0,0,0,0,0,0,0,0,0,1
Balfour Beatty Construction,2012-07,39,295763337,5,0,14,1,2,0,0,0,0,1,2,1,3,2
Balfour Beatty Construction,2012-08,39,295763337,13,0,42,2,7,0,0,0,0,0,4,0,11,8
Balfour Beatty Construction,2012-09,39,295763337,6,2,83,0,2,0,0,0,0,0,2,0,4,4
Balfour Beatty Construction,2012-10,39,295763337,10,1,25,0,2,0,0,0,0,0,2,0,4,7
Balfour Beatty Construction,2012-11,39,295763337,15,2,58,5,6,0,0,0,0,5,4,5,11,8
Balfour Beatty Construction,2012-12,39,295763337,9,3,44,2,1,0,0,0,0,1,0,1,5,7
Balfour Beatty Construction,2013-01,39,295763337,14,4,65,3,3,0,0,0,0,0,1,0,10,10
Balfour Beatty Construction,2013-02,39,295763337,22,10,73,8,5,0,0,0,0,3,3,3,17,7
Balfour Beatty Construction,2013-03,39,295763337,29,8,100,3,7,0,0,0,0,3,24,3,13,12
Balfour Beatty Construction,2013-04,39,295763337,14,5,36,3,2,0,0,0,0,2,0,2,7,8
Balfour Beatty Construction,2013-05,39,295763337,14,13,70,1,3,0,0,0,0,1,5,1,7,11
Balfour Beatty Construction,2013-06,39,295763337,9,29,60,0,1,0,0,0,0,2,5,2,4,8
Balfour Beatty Construction,2013-07,39,295763337,17,30,95,4,2,0,0,0,0,6,8,6,10,10
Balfour Beatty Construction,2013-08,39,295763337,28,11,59,2,0,0,0,0,0,1,24,1,5,14
Balfour Beatty Construction,2013-09,39,295763337,22,6,70,6,10,0,0,0,0,5,9,5,21,14
Balfour Beatty Construction,2013-10,39,295763337,21,12,48,9,3,0,0,0,0,4,9,4,14,17
Balfour Beatty Construction,2013-11,39,295763337,20,14,44,8,5,0,0,0,0,3,8,3,15,12
Balfour Beatty Construction,2013-12,39,295763337,14,19,45,6,1,0,0,0,0,1,6,1,12,10
Balfour Beatty Construction,2014-01,39,295763337,33,22,165,17,11,0,0,0,0,2,12,2,29,16
Balfour Beatty Construction,2014-02,39,295763337,24,26,98,8,8,0,0,0,0,1,11,1,22,11
Balfour Beatty Construction,2014-03,39,295763337,44,43,168,4,12,0,0,0,0,10,26,10,20,19
Balfour Beatty Construction,2014-04,39,295763337,28,16,149,7,10,0,0,0,0,4,11,4,23,17
Balfour Beatty Construction,2014-05,39,295763337,32,28,393,9,14,0,0,0,0,9,18,9,26,18
Balfour Beatty Construction,2014-06,39,295763337,45,27,122,16,12,0,0,0,0,7,21,7,38,20
Balfour Beatty Construction,2014-07,39,295763337,32,33,87,11,9,0,0,0,0,8,10,8,22,10
Balfour Beatty Construction,2014-08,39,295763337,28,44,211,3,12,0,0,0,0,5,17,5,22,22
Balfour Beatty Construction,2014-09,39,295763337,28,40,238,6,13,0,0,0,0,8,14,8,23,18
Balfour Beatty Construction,2014-10,39,295763337,30,50,188,11,8,0,0,0,0,8,15,8,23,14
Balfour Beatty Construction,2014-11,39,295763337,20,25,56,5,11,0,0,0,0,8,6,8,16,11
Balfour Beatty Construction,2014-12,39,295763337,8,36,52,1,2,0,0,0,0,4,4,4,4,5
Balfour Beatty Construction,2015-01,39,295763337,18,59,90,3,9,0,0,0,0,4,8,4,14,11
Balfour Beatty Construction,2015-02,39,295763337,11,17,72,0,5,0,0,0,0,3,4,3,6,8
Balfour Beatty Construction,2015-03,39,295763337,19,55,247,0,12,0,0,0,0,9,12,9,16,10
Balfour Beatty Construction,2015-04,39,295763337,13,26,131,4,6,0,0,0,0,7,5,7,9,6
Balfour Beatty Construction,2015-05,39,295763337,10,4,33,5,5,0,0,0,0,2,4,2,10,3
Balfour Beatty Construction,2015-06,39,295763337,16,20,109,1,13,0,0,0,0,12,5,12,16,13
Balfour Beatty Construction,2015-07,39,295763337,32,65,233,1,21,1,0,0,0,16,9,16,27,12
Balfour Beatty Construction,2015-08,39,295763337,28,50,264,0,16,0,0,0,0,6,13,6,26,21
Balfour Beatty Construction,2015-09,39,295763337,16,19,131,0,13,0,0,0,0,9,5,9,15,10
Balfour Beatty Construction,2015-10,39,295763337,29,27,146,0,20,0,0,0,0,9,17,9,25,19
Balfour Beatty Construction,2015-11,39,295763337,18,47,130,0,11,0,0,0,0,7,9,7,12,13
Balfour Beatty Construction,2015-12,39,295763337,11,56,63,0,5,1,0,0,0,5,6,5,8,10
Balfour Beatty Construction,2016-01,39,295763337,22,86,130,0,13,1,0,0,0,8,10,8,19,17
Balfour Beatty Construction,2016-02,39,295763337,37,164,262,2,21,1,0,0,0,20,14,20,28,19
Balfour Beatty Construction,2016-03,39,295763337,54,226,479,0,19,2,0,0,0,19,40,19,27,41
Balfour Beatty Construction,2016-04,39,295763337,20,217,163,3,6,0,0,0,0,11,5,11,11,10
National Instruments,2009-12,40,44682474,25,0,13,1,2,0,0,0,0,0,8,0,20,0
National Instruments,2010-01,40,44682474,27,1,36,4,5,0,0,0,0,0,12,0,16,0
National Instruments,2010-02,40,44682474,19,2,14,1,3,0,0,0,0,0,9,0,10,0
National Instruments,2010-03,40,44682474,22,2,23,0,2,0,0,0,0,0,13,0,8,0
National Instruments,2010-04,40,44682474,35,4,23,3,1,0,0,0,0,0,17,0,16,0
National Instruments,2010-05,40,44682474,16,5,20,0,2,0,0,0,0,0,8,0,5,0
National Instruments,2010-06,40,44682474,31,6,23,3,4,0,0,0,0,0,12,0,15,0
National Instruments,2010-07,40,44682474,18,2,21,1,1,0,0,0,0,0,11,0,10,0
National Instruments,2010-08,40,44682474,23,0,36,5,4,0,0,0,0,0,12,0,12,0
National Instruments,2010-09,40,44682474,16,1,16,1,3,0,0,0,0,0,5,0,6,0
National Instruments,2010-10,40,44682474,15,0,14,1,3,0,0,0,0,0,8,0,7,0
National Instruments,2010-11,40,44682474,12,2,20,1,2,0,0,0,0,0,5,0,3,0
National Instruments,2010-12,40,44682474,14,1,23,1,2,0,0,0,0,0,5,0,9,0
National Instruments,2011-01,40,44682474,26,2,37,6,3,0,0,0,0,0,15,0,16,0
National Instruments,2011-02,40,44682474,22,0,28,4,0,0,0,0,0,0,8,0,9,0
National Instruments,2011-03,40,44682474,20,1,18,4,0,0,0,0,0,0,8,0,11,0
National Instruments,2011-04,40,44682474,17,6,28,1,2,0,0,0,0,0,11,0,9,0
National Instruments,2011-05,40,44682474,38,2,28,6,1,0,0,0,0,0,19,0,18,1
National Instruments,2011-06,40,44682474,30,0,23,2,0,0,0,0,0,0,15,0,15,0
National Instruments,2011-07,40,44682474,27,16,17,6,1,0,0,0,0,0,9,0,17,0
National Instruments,2011-08,40,44682474,26,3,24,3,1,0,0,0,0,0,13,0,14,12
National Instruments,2011-09,40,44682474,18,4,18,3,5,0,0,0,0,0,8,0,12,15
National Instruments,2011-10,40,44682474,24,2,32,1,2,0,0,0,0,0,15,0,11,17
National Instruments,2011-11,40,44682474,30,5,26,11,5,0,0,0,0,1,14,1,20,19
National Instruments,2011-12,40,44682474,22,3,27,7,2,0,0,0,0,1,9,1,16,16
National Instruments,2012-01,40,44682474,33,8,43,7,2,0,0,0,0,0,14,0,23,25
National Instruments,2012-02,40,44682474,44,4,73,4,8,0,0,0,0,2,29,2,31,31
National Instruments,2012-03,40,44682474,57,5,133,7,9,0,0,0,0,2,42,2,39,29
National Instruments,2012-04,40,44682474,24,4,36,6,1,0,0,0,0,0,9,0,16,19
National Instruments,2012-05,40,44682474,27,4,30,3,2,0,0,0,0,0,11,0,15,23
National Instruments,2012-06,40,44682474,33,9,31,5,1,0,0,0,0,3,20,3,21,20
National Instruments,2012-07,40,44682474,25,4,16,4,1,0,0,0,0,2,12,2,15,18
National Instruments,2012-08,40,44682474,23,4,56,7,0,0,0,0,0,1,11,1,12,13
National Instruments,2012-09,40,44682474,24,6,24,10,1,0,0,0,0,2,6,2,12,13
National Instruments,2012-10,40,44682474,25,10,29,11,2,0,0,0,0,1,5,1,13,18
National Instruments,2012-11,40,44682474,14,5,47,1,2,0,0,0,0,2,6,2,5,11
National Instruments,2012-12,40,44682474,10,4,25,1,0,0,0,0,0,0,5,0,5,8
National Instruments,2013-01,40,44682474,14,4,134,3,1,0,0,0,0,0,4,0,11,9
National Instruments,2013-02,40,44682474,34,10,59,11,0,0,0,0,0,1,15,1,22,28
National Instruments,2013-03,40,44682474,19,23,32,1,1,0,0,0,0,3,2,3,5,17
National Instruments,2013-04,40,44682474,23,15,64,0,1,0,0,0,0,5,14,5,11,17
National Instruments,2013-05,40,44682474,31,16,42,4,0,0,0,0,0,4,21,4,20,24
National Instruments,2013-06,40,44682474,43,15,63,8,0,0,0,0,0,8,31,8,29,28
National Instruments,2013-07,40,44682474,82,35,130,9,2,0,0,0,0,6,69,6,44,33
National Instruments,2013-08,40,44682474,125,69,323,25,4,0,0,0,0,8,95,8,60,61
National Instruments,2013-09,40,44682474,28,21,33,7,0,0,0,0,0,3,8,3,16,23
National Instruments,2013-10,40,44682474,46,31,64,13,4,0,0,0,0,7,18,7,28,30
National Instruments,2013-11,40,44682474,41,25,65,7,0,0,0,0,0,7,23,7,21,34
National Instruments,2013-12,40,44682474,29,24,52,0,4,0,0,0,0,3,27,3,15,27
National Instruments,2014-01,40,44682474,27,29,39,5,1,0,0,0,0,3,5,3,14,21
National Instruments,2014-02,40,44682474,40,44,69,4,2,0,0,0,0,1,21,1,19,35
National Instruments,2014-03,40,44682474,74,98,152,6,6,0,0,0,0,12,43,12,35,42
National Instruments,2014-04,40,44682474,90,95,173,13,8,0,0,0,0,9,67,9,63,51
National Instruments,2014-05,40,44682474,56,66,127,6,4,0,0,0,0,7,42,7,23,49
National Instruments,2014-06,40,44682474,54,80,213,1,5,0,0,0,0,19,32,19,25,41
National Instruments,2014-07,40,44682474,58,54,165,4,5,0,0,0,0,13,37,13,26,40
National Instruments,2014-08,40,44682474,128,103,454,22,13,0,0,0,0,17,98,17,59,70
National Instruments,2014-09,40,44682474,54,57,80,6,1,0,0,0,0,6,28,6,24,47
National Instruments,2014-10,40,44682474,68,103,219,4,2,0,0,0,0,13,37,13,35,61
National Instruments,2014-11,40,44682474,52,64,111,1,3,0,0,0,0,5,12,5,24,48
National Instruments,2014-12,40,44682474,68,121,134,7,3,0,0,0,0,5,17,5,33,55
National Instruments,2015-01,40,44682474,66,97,145,1,3,0,0,0,0,3,23,3,24,61
National Instruments,2015-02,40,44682474,73,103,150,2,3,0,0,0,0,12,32,12,41,60
National Instruments,2015-03,40,44682474,113,212,1761,4,7,0,0,0,0,30,66,30,59,86
National Instruments,2015-04,40,44682474,64,142,187,0,3,2,0,0,0,35,26,35,27,60
National Instruments,2015-05,40,44682474,67,152,161,0,2,0,0,0,0,44,37,44,36,60
National Instruments,2015-06,40,44682474,60,127,147,2,6,2,0,0,0,28,39,28,31,43
National Instruments,2015-07,40,44682474,66,161,195,4,2,7,0,0,0,27,51,27,29,62
National Instruments,2015-08,40,44682474,197,424,661,63,31,39,0,0,0,50,118,50,131,99
National Instruments,2015-09,40,44682474,75,194,280,23,9,7,0,0,0,28,44,28,46,41
National Instruments,2015-10,40,44682474,30,97,93,9,2,2,0,0,0,9,9,9,25,22
National Instruments,2015-11,40,44682474,40,247,202,10,3,3,0,0,0,8,11,8,20,29
National Instruments,2015-12,40,44682474,39,115,95,7,0,2,0,0,0,10,22,10,20,28
National Instruments,2016-01,40,44682474,31,93,82,8,2,1,0,0,0,10,8,10,13,23
National Instruments,2016-02,40,44682474,76,731,579,21,10,5,0,0,0,41,46,41,44,50
National Instruments,2016-03,40,44682474,45,905,930,9,3,1,0,0,0,22,27,22,28,20
National Instruments,2016-04,40,44682474,30,158,222,3,2,2,0,0,0,17,20,17,15,24
National Instruments,2016-05,40,44682474,3,8,4,2,0,0,0,0,0,0,1,0,2,1
Intel,2014-04,41,2803191,1,3,2,0,0,0,0,0,0,0,1,0,1,1
Intel,2014-05,41,2803191,5,93,48,0,0,0,0,0,0,3,5,3,0,0
Intel,2014-06,41,2803191,1,14,10,0,0,0,0,0,0,1,1,1,0,0
Intel,2014-07,41,2803191,1,19,13,0,0,0,0,0,0,0,1,0,1,0
Intel,2014-09,41,2803191,1,48,22,0,0,0,0,0,0,1,1,1,0,1
Intel,2014-12,41,2803191,320,18101,9523,229,9,0,0,0,0,52,102,52,255,96
Intel,2015-01,41,2803191,290,33441,23517,143,23,0,0,0,0,101,156,101,217,100
Intel,2015-02,41,2803191,197,22371,15963,145,6,0,0,0,0,30,44,30,162,31
Intel,2015-03,41,2803191,323,31651,23615,196,27,0,0,0,0,87,149,87,244,105
Intel,2015-04,41,2803191,199,6204,5481,153,11,0,0,0,0,36,97,36,170,53
Intel,2015-05,41,2803191,211,17128,9064,105,11,0,0,0,0,71,115,71,138,72
Intel,2015-06,41,2803191,200,28194,14827,107,7,6,0,0,0,67,89,67,119,75
Intel,2015-07,41,2803191,136,20047,9452,79,12,1,0,0,0,50,59,50,99,34
Intel,2015-08,41,2803191,235,34933,16554,147,7,1,0,0,0,62,141,62,182,57
Intel,2015-09,41,2803191,159,15964,11094,66,10,1,0,0,0,70,99,70,104,67
Intel,2015-10,41,2803191,87,9282,7852,27,7,3,0,0,0,41,55,41,47,49
Intel,2015-11,41,2803191,124,15923,6184,48,6,3,0,0,0,58,72,58,77,44
Intel,2015-12,41,2803191,35,2405,1494,13,2,1,0,0,0,21,21,21,26,13
Intel,2016-01,41,2803191,387,53981,25155,76,44,42,0,0,0,212,318,212,271,175
Intel,2016-02,41,2803191,213,101956,66603,38,22,12,0,0,0,148,172,148,135,79
Intel,2016-03,41,2803191,78,29727,11998,6,6,6,0,0,0,55,62,55,38,43
Intel,2016-04,41,2803191,39,10742,4611,7,4,3,0,0,0,25,26,25,21,31
Intel,2016-05,41,2803191,2,445,226,0,0,0,0,0,0,2,2,2,0,0
American Fidelity Assurance,2012-06,42,317976536,28,0,1,2,0,0,0,0,0,0,10,0,7,5
American Fidelity Assurance,2012-07,42,317976536,74,1,20,3,2,0,0,0,0,0,23,0,9,16
American Fidelity Assurance,2012-08,42,317976536,94,0,10,12,2,0,0,0,0,0,48,0,21,16
American Fidelity Assurance,2012-09,42,317976536,71,1,37,6,2,0,0,0,0,0,40,0,16,19
American Fidelity Assurance,2012-10,42,317976536,79,0,19,5,4,0,0,0,0,0,32,0,16,16
American Fidelity Assurance,2012-11,42,317976536,81,1,22,11,4,0,0,0,0,1,51,1,20,16
American Fidelity Assurance,2012-12,42,317976536,87,2,10,14,1,0,0,0,0,0,66,0,25,23
American Fidelity Assurance,2013-01,42,317976536,104,8,34,14,2,0,0,0,0,0,75,0,32,29
American Fidelity Assurance,2013-02,42,317976536,78,7,12,4,1,0,0,0,0,0,62,0,17,27
American Fidelity Assurance,2013-03,42,317976536,87,3,10,6,2,0,0,0,0,0,67,0,15,24
American Fidelity Assurance,2013-04,42,317976536,109,7,37,4,6,0,0,0,0,1,82,1,28,36
American Fidelity Assurance,2013-05,42,317976536,121,13,33,11,4,0,0,0,0,0,93,0,34,45
American Fidelity Assurance,2013-06,42,317976536,84,0,13,3,0,0,0,0,0,1,58,1,7,32
American Fidelity Assurance,2013-07,42,317976536,84,4,7,3,1,0,0,0,0,0,53,0,13,39
American Fidelity Assurance,2013-08,42,317976536,96,2,5,4,0,0,0,0,0,0,67,0,18,41
American Fidelity Assurance,2013-09,42,317976536,130,12,47,18,8,0,0,0,0,1,55,1,60,63
American Fidelity Assurance,2013-10,42,317976536,119,13,29,8,3,0,0,0,0,2,76,2,32,44
American Fidelity Assurance,2013-11,42,317976536,104,15,24,5,1,0,0,0,0,1,64,1,27,34
American Fidelity Assurance,2013-12,42,317976536,96,16,25,3,0,0,0,0,0,0,48,0,19,27
American Fidelity Assurance,2014-01,42,317976536,68,5,25,1,3,0,0,0,0,3,28,3,21,30
American Fidelity Assurance,2014-02,42,317976536,67,9,12,0,0,0,0,0,0,1,25,1,21,32
American Fidelity Assurance,2014-03,42,317976536,66,4,21,1,4,0,0,0,0,3,29,3,26,32
American Fidelity Assurance,2014-04,42,317976536,72,6,26,2,7,0,0,0,0,2,42,2,26,36
American Fidelity Assurance,2014-05,42,317976536,66,9,24,2,5,0,0,0,0,1,32,1,21,37
American Fidelity Assurance,2014-06,42,317976536,60,12,15,2,2,0,0,0,0,1,24,1,13,40
American Fidelity Assurance,2014-07,42,317976536,57,28,23,2,2,0,0,0,0,2,21,2,14,32
American Fidelity Assurance,2014-08,42,317976536,47,12,115,1,3,0,0,0,0,5,11,5,11,33
American Fidelity Assurance,2014-09,42,317976536,44,11,14,1,2,0,0,0,0,5,13,5,13,28
American Fidelity Assurance,2014-10,42,317976536,51,31,74,1,3,0,0,0,0,15,20,15,13,38
American Fidelity Assurance,2014-11,42,317976536,54,9,15,2,3,0,0,0,0,9,12,9,18,37
American Fidelity Assurance,2014-12,42,317976536,59,8,8,2,3,0,0,0,0,4,5,4,14,45
American Fidelity Assurance,2015-01,42,317976536,63,9,18,5,2,0,0,0,0,1,14,1,19,37
American Fidelity Assurance,2015-02,42,317976536,62,15,16,8,4,0,0,0,0,5,13,5,30,34
American Fidelity Assurance,2015-03,42,317976536,84,14,172,4,14,0,0,0,0,25,26,25,40,38
American Fidelity Assurance,2015-04,42,317976536,68,19,23,1,5,1,0,0,0,16,18,16,22,26
American Fidelity Assurance,2015-05,42,317976536,42,25,24,3,0,0,0,0,0,17,16,17,11,15
American Fidelity Assurance,2015-06,42,317976536,52,11,36,2,8,0,0,0,0,14,5,14,17,29
American Fidelity Assurance,2015-07,42,317976536,54,10,20,8,5,1,0,0,0,21,5,21,22,27
American Fidelity Assurance,2015-08,42,317976536,45,13,17,6,4,2,0,0,0,19,11,19,22,24
American Fidelity Assurance,2015-09,42,317976536,37,7,24,3,6,0,0,0,0,23,14,23,20,14
American Fidelity Assurance,2015-10,42,317976536,53,24,26,6,2,0,0,0,0,23,19,23,17,23
American Fidelity Assurance,2015-11,42,317976536,39,8,118,1,3,0,0,0,0,15,17,15,21,20
American Fidelity Assurance,2015-12,42,317976536,45,6,8,6,2,2,0,0,0,20,13,20,22,21
American Fidelity Assurance,2016-01,42,317976536,33,17,12,2,3,1,0,0,0,16,13,16,16,14
American Fidelity Assurance,2016-02,42,317976536,31,24,33,1,4,0,0,0,0,19,14,19,9,16
American Fidelity Assurance,2016-03,42,317976536,32,10,10,1,3,0,0,0,0,21,16,21,6,18
American Fidelity Assurance,2016-04,42,317976536,23,6,9,0,1,0,0,0,0,18,9,18,3,12
American Fidelity Assurance,2016-05,42,317976536,1,0,2,0,1,0,0,0,0,1,1,1,1,0
PricewaterhouseCoopers,2013-04,43,61215722,67,39,166,8,17,0,0,0,0,14,52,14,40,38
PricewaterhouseCoopers,2013-05,43,61215722,65,31,92,1,8,0,0,0,0,7,57,7,18,42
PricewaterhouseCoopers,2013-06,43,61215722,63,38,61,10,8,0,0,0,0,4,47,4,22,45
PricewaterhouseCoopers,2013-07,43,61215722,62,49,187,8,12,0,0,0,0,5,51,5,41,40
PricewaterhouseCoopers,2013-08,43,61215722,89,53,113,26,9,0,0,0,0,5,45,5,52,33
PricewaterhouseCoopers,2013-09,43,61215722,98,31,96,1,6,0,0,0,0,4,57,4,82,23
PricewaterhouseCoopers,2013-10,43,61215722,107,32,116,10,13,0,0,0,0,2,54,2,85,30
PricewaterhouseCoopers,2013-11,43,61215722,120,119,140,3,7,0,1,1,0,71,103,71,106,22
PricewaterhouseCoopers,2013-12,43,61215722,37,34,81,1,5,0,1,1,0,2,27,2,19,31
PricewaterhouseCoopers,2014-01,43,61215722,78,60,174,2,5,0,1,1,0,4,47,4,56,26
PricewaterhouseCoopers,2014-02,43,61215722,76,34,122,5,9,0,1,1,0,1,47,1,68,19
PricewaterhouseCoopers,2014-03,43,61215722,58,30,166,6,8,0,0,0,0,5,48,5,32,35
PricewaterhouseCoopers,2014-04,43,61215722,97,94,451,5,15,0,0,0,0,13,70,13,78,40
PricewaterhouseCoopers,2014-05,43,61215722,28,24,111,2,7,0,0,0,0,6,18,6,13,17
PricewaterhouseCoopers,2014-06,43,61215722,40,52,93,2,5,0,0,0,0,3,35,3,18,27
PricewaterhouseCoopers,2014-07,43,61215722,33,48,93,2,5,0,0,0,0,3,27,3,11,26
PricewaterhouseCoopers,2014-08,43,61215722,37,40,74,1,2,0,2,2,0,4,24,4,15,19
PricewaterhouseCoopers,2014-09,43,61215722,97,73,89,4,1,0,0,0,0,2,29,2,85,15
PricewaterhouseCoopers,2014-10,43,61215722,77,89,114,1,3,0,0,0,0,31,47,31,55,24
PricewaterhouseCoopers,2014-11,43,61215722,91,209,199,0,3,0,0,0,0,55,77,55,75,27
PricewaterhouseCoopers,2014-12,43,61215722,25,41,103,0,2,0,0,0,0,2,20,2,10,19
PricewaterhouseCoopers,2015-01,43,61215722,30,35,70,1,1,0,0,0,0,2,24,2,11,23
PricewaterhouseCoopers,2015-02,43,61215722,97,124,1620,3,12,0,0,0,0,9,79,9,70,26
PricewaterhouseCoopers,2015-03,43,61215722,68,130,776,2,13,0,0,0,0,11,59,11,48,41
PricewaterhouseCoopers,2015-04,43,61215722,83,134,129,1,8,0,0,0,0,15,67,15,58,33
PricewaterhouseCoopers,2015-05,43,61215722,70,102,166,2,10,0,0,0,0,9,54,9,49,53
PricewaterhouseCoopers,2015-06,43,61215722,71,100,10381,0,10,0,0,0,0,17,53,17,48,49
PricewaterhouseCoopers,2015-07,43,61215722,83,124,169,0,11,0,0,0,0,22,74,22,47,51
PricewaterhouseCoopers,2015-08,43,61215722,70,96,385,0,14,0,0,0,0,19,63,19,39,37
PricewaterhouseCoopers,2015-09,43,61215722,106,90,134,1,7,0,0,0,0,7,72,7,88,33
PricewaterhouseCoopers,2015-10,43,61215722,92,124,207,0,17,0,0,0,0,18,84,18,58,65
PricewaterhouseCoopers,2015-11,43,61215722,141,195,494,2,34,1,0,0,0,34,119,34,93,100
PricewaterhouseCoopers,2015-12,43,61215722,150,560,495,4,23,4,0,0,0,38,127,38,88,93
PricewaterhouseCoopers,2016-01,43,61215722,153,447,1654,2,44,10,0,0,0,38,129,38,115,100
PricewaterhouseCoopers,2016-02,43,61215722,234,780,1164,10,87,8,0,0,0,76,205,76,189,86
PricewaterhouseCoopers,2016-03,43,61215722,158,698,992,2,30,1,0,0,0,59,145,59,115,106
PricewaterhouseCoopers,2016-04,43,61215722,160,527,885,4,48,3,0,0,0,63,129,63,115,95
PricewaterhouseCoopers,2016-05,43,61215722,11,37,68,1,3,0,0,0,0,2,11,2,7,8
Allianz Life Insurance,2015-06,44,222480935,267,9,10,0,0,1,0,0,0,2,265,2,1,267
Allianz Life Insurance,2015-07,44,222480935,5,3,0,0,0,0,0,0,0,3,0,3,0,3
Allianz Life Insurance,2015-08,44,222480935,583,20,32,0,0,0,0,0,0,1,578,1,1,583
Allianz Life Insurance,2015-09,44,222480935,4,1,3,0,0,0,0,0,0,0,4,0,2,4
Allianz Life Insurance,2015-10,44,222480935,437,14,10,0,0,0,0,0,0,10,435,10,1,434
Allianz Life Insurance,2015-11,44,222480935,546,39,124,0,1,0,0,0,0,21,542,21,2,540
Allianz Life Insurance,2015-12,44,222480935,92,2,4,1,0,0,0,0,0,4,91,4,1,91
Allianz Life Insurance,2016-01,44,222480935,9,5,1,0,0,0,0,0,0,8,8,8,0,9
Allianz Life Insurance,2016-02,44,222480935,757,16,16,0,0,0,0,0,0,8,753,8,1,754
Allianz Life Insurance,2016-03,44,222480935,443,32,22,1,1,0,0,0,0,13,436,13,2,441
Allianz Life Insurance,2016-04,44,222480935,105,11,17,0,0,0,0,0,0,7,104,7,0,103
Autodesk,2011-01,45,234518712,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Autodesk,2011-03,45,234518712,1,0,3,0,1,0,0,0,0,0,1,0,1,0
Autodesk,2011-04,45,234518712,3,0,41,0,3,0,0,0,0,0,1,0,3,0
Autodesk,2011-05,45,234518712,5,0,29,0,3,0,0,0,0,0,3,0,3,0
Autodesk,2011-06,45,234518712,9,0,36,0,3,0,0,0,0,0,2,0,4,1
Autodesk,2011-07,45,234518712,13,0,290,2,10,0,0,0,0,0,2,0,12,4
Autodesk,2011-08,45,234518712,5,0,40,0,5,0,0,0,0,0,3,0,5,3
Autodesk,2011-09,45,234518712,6,0,1082,0,4,0,0,0,0,0,3,0,4,1
Autodesk,2011-10,45,234518712,5,0,4328,0,4,0,0,0,0,0,1,0,4,2
Autodesk,2011-11,45,234518712,6,0,55,0,6,0,0,0,0,0,2,0,6,5
Autodesk,2011-12,45,234518712,6,0,63,0,6,0,0,0,0,0,1,0,6,5
Autodesk,2012-01,45,234518712,13,1,109,0,9,0,0,0,0,2,5,2,11,9
Autodesk,2012-02,45,234518712,7,0,23,1,4,0,0,0,0,0,2,0,6,6
Autodesk,2012-03,45,234518712,10,0,47,0,7,0,0,0,0,0,7,0,8,5
Autodesk,2012-04,45,234518712,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Autodesk,2012-05,45,234518712,3,0,1,0,0,0,0,0,0,0,0,0,1,3
Autodesk,2012-06,45,234518712,3,2,743,0,1,0,0,0,0,1,1,1,1,0
Autodesk,2012-07,45,234518712,25,0,19,8,6,0,0,0,0,2,14,2,18,15
Autodesk,2012-08,45,234518712,30,0,50,3,8,0,0,0,0,7,20,7,17,19
Autodesk,2012-09,45,234518712,10,0,17,4,2,0,0,0,0,0,7,0,6,9
Autodesk,2012-10,45,234518712,13,0,0,5,0,0,0,0,0,1,12,1,7,5
Autodesk,2012-11,45,234518712,3,0,1,0,0,0,0,0,0,1,0,1,0,2
Autodesk,2013-01,45,234518712,2,0,0,0,0,0,0,0,0,1,2,1,2,0
