Company Name,fbId,fbPageId,2007-12 count(*),2008-01 count(*),2008-12 count(*),2009-01 count(*),2009-12 count(*),2010-01 count(*),2010-12 count(*),2011-01 count(*),2011-12 count(*),2012-01 count(*),2012-12 count(*),2013-01 count(*),2013-12 count(*),2014-01 count(*),2014-12 count(*),2015-01 count(*),2015-12 count(*),2016-01 count(*),2007-12 commentsCount,2008-01 commentsCount,2008-12 commentsCount,2009-01 commentsCount,2009-12 commentsCount,2010-01 commentsCount,2010-12 commentsCount,2011-01 commentsCount,2011-12 commentsCount,2012-01 commentsCount,2012-12 commentsCount,2013-01 commentsCount,2013-12 commentsCount,2014-01 commentsCount,2014-12 commentsCount,2015-01 commentsCount,2015-12 commentsCount,2016-01 commentsCount,2007-12 likesCount,2008-01 likesCount,2008-12 likesCount,2009-01 likesCount,2009-12 likesCount,2010-01 likesCount,2010-12 likesCount,2011-01 likesCount,2011-12 likesCount,2012-01 likesCount,2012-12 likesCount,2013-01 likesCount,2013-12 likesCount,2014-01 likesCount,2014-12 likesCount,2015-01 likesCount,2015-12 likesCount,2016-01 likesCount,2007-12 reactionsCount,2008-01 reactionsCount,2008-12 reactionsCount,2009-01 reactionsCount,2009-12 reactionsCount,2010-01 reactionsCount,2010-12 reactionsCount,2011-01 reactionsCount,2011-12 reactionsCount,2012-01 reactionsCount,2012-12 reactionsCount,2013-01 reactionsCount,2013-12 reactionsCount,2014-01 reactionsCount,2014-12 reactionsCount,2015-01 reactionsCount,2015-12 reactionsCount,2016-01 reactionsCount,2007-12 sharesCount,2008-01 sharesCount,2008-12 sharesCount,2009-01 sharesCount,2009-12 sharesCount,2010-01 sharesCount,2010-12 sharesCount,2011-01 sharesCount,2011-12 sharesCount,2012-01 sharesCount,2012-12 sharesCount,2013-01 sharesCount,2013-12 sharesCount,2014-01 sharesCount,2014-12 sharesCount,2015-01 sharesCount,2015-12 sharesCount,2016-01 sharesCount,2007-12 hasCaption,2008-01 hasCaption,2008-12 hasCaption,2009-01 hasCaption,2009-12 hasCaption,2010-01 hasCaption,2010-12 hasCaption,2011-01 hasCaption,2011-12 hasCaption,2012-01 hasCaption,2012-12 hasCaption,2013-01 hasCaption,2013-12 hasCaption,2014-01 hasCaption,2014-12 hasCaption,2015-01 hasCaption,2015-12 hasCaption,2016-01 hasCaption,2007-12 blankMessage,2008-01 blankMessage,2008-12 blankMessage,2009-01 blankMessage,2009-12 blankMessage,2010-01 blankMessage,2010-12 blankMessage,2011-01 blankMessage,2011-12 blankMessage,2012-01 blankMessage,2012-12 blankMessage,2013-01 blankMessage,2013-12 blankMessage,2014-01 blankMessage,2014-12 blankMessage,2015-01 blankMessage,2015-12 blankMessage,2016-01 blankMessage,2007-12 updatedLater,2008-01 updatedLater,2008-12 updatedLater,2009-01 updatedLater,2009-12 updatedLater,2010-01 updatedLater,2010-12 updatedLater,2011-01 updatedLater,2011-12 updatedLater,2012-01 updatedLater,2012-12 updatedLater,2013-01 updatedLater,2013-12 updatedLater,2014-01 updatedLater,2014-12 updatedLater,2015-01 updatedLater,2015-12 updatedLater,2016-01 updatedLater,2007-12 hasParent,2008-01 hasParent,2008-12 hasParent,2009-01 hasParent,2009-12 hasParent,2010-01 hasParent,2010-12 hasParent,2011-01 hasParent,2011-12 hasParent,2012-01 hasParent,2012-12 hasParent,2013-01 hasParent,2013-12 hasParent,2014-01 hasParent,2014-12 hasParent,2015-01 hasParent,2015-12 hasParent,2016-01 hasParent,2007-12 hasPlace,2008-01 hasPlace,2008-12 hasPlace,2009-01 hasPlace,2009-12 hasPlace,2010-01 hasPlace,2010-12 hasPlace,2011-01 hasPlace,2011-12 hasPlace,2012-01 hasPlace,2012-12 hasPlace,2013-01 hasPlace,2013-12 hasPlace,2014-01 hasPlace,2014-12 hasPlace,2015-01 hasPlace,2015-12 hasPlace,2016-01 hasPlace,2007-12 hasMessageTags,2008-01 hasMessageTags,2008-12 hasMessageTags,2009-01 hasMessageTags,2009-12 hasMessageTags,2010-01 hasMessageTags,2010-12 hasMessageTags,2011-01 hasMessageTags,2011-12 hasMessageTags,2012-01 hasMessageTags,2012-12 hasMessageTags,2013-01 hasMessageTags,2013-12 hasMessageTags,2014-01 hasMessageTags,2014-12 hasMessageTags,2015-01 hasMessageTags,2015-12 hasMessageTags,2016-01 hasMessageTags,2007-12 hasSource,2008-01 hasSource,2008-12 hasSource,2009-01 hasSource,2009-12 hasSource,2010-01 hasSource,2010-12 hasSource,2011-01 hasSource,2011-12 hasSource,2012-01 hasSource,2012-12 hasSource,2013-01 hasSource,2013-12 hasSource,2014-01 hasSource,2014-12 hasSource,2015-01 hasSource,2015-12 hasSource,2016-01 hasSource,2007-12 hasTo,2008-01 hasTo,2008-12 hasTo,2009-01 hasTo,2009-12 hasTo,2010-01 hasTo,2010-12 hasTo,2011-01 hasTo,2011-12 hasTo,2012-01 hasTo,2012-12 hasTo,2013-01 hasTo,2013-12 hasTo,2014-01 hasTo,2014-12 hasTo,2015-01 hasTo,2015-12 hasTo,2016-01 hasTo,2007-12 postedFromApp,2008-01 postedFromApp,2008-12 postedFromApp,2009-01 postedFromApp,2009-12 postedFromApp,2010-01 postedFromApp,2010-12 postedFromApp,2011-01 postedFromApp,2011-12 postedFromApp,2012-01 postedFromApp,2012-12 postedFromApp,2013-01 postedFromApp,2013-12 postedFromApp,2014-01 postedFromApp,2014-12 postedFromApp,2015-01 postedFromApp,2015-12 postedFromApp,2016-01 postedFromApp,2007-12 added_photosStory,2008-01 added_photosStory,2008-12 added_photosStory,2009-01 added_photosStory,2009-12 added_photosStory,2010-01 added_photosStory,2010-12 added_photosStory,2011-01 added_photosStory,2011-12 added_photosStory,2012-01 added_photosStory,2012-12 added_photosStory,2013-01 added_photosStory,2013-12 added_photosStory,2014-01 added_photosStory,2014-12 added_photosStory,2015-01 added_photosStory,2015-12 added_photosStory,2016-01 added_photosStory,2007-12 shared_storyStory,2008-01 shared_storyStory,2008-12 shared_storyStory,2009-01 shared_storyStory,2009-12 shared_storyStory,2010-01 shared_storyStory,2010-12 shared_storyStory,2011-01 shared_storyStory,2011-12 shared_storyStory,2012-01 shared_storyStory,2012-12 shared_storyStory,2013-01 shared_storyStory,2013-12 shared_storyStory,2014-01 shared_storyStory,2014-12 shared_storyStory,2015-01 shared_storyStory,2015-12 shared_storyStory,2016-01 shared_storyStory,2007-12 added_videoStory,2008-01 added_videoStory,2008-12 added_videoStory,2009-01 added_videoStory,2009-12 added_videoStory,2010-01 added_videoStory,2010-12 added_videoStory,2011-01 added_videoStory,2011-12 added_videoStory,2012-01 added_videoStory,2012-12 added_videoStory,2013-01 added_videoStory,2013-12 added_videoStory,2014-01 added_videoStory,2014-12 added_videoStory,2015-01 added_videoStory,2015-12 added_videoStory,2016-01 added_videoStory,2007-12 mobile_status_updateStory,2008-01 mobile_status_updateStory,2008-12 mobile_status_updateStory,2009-01 mobile_status_updateStory,2009-12 mobile_status_updateStory,2010-01 mobile_status_updateStory,2010-12 mobile_status_updateStory,2011-01 mobile_status_updateStory,2011-12 mobile_status_updateStory,2012-01 mobile_status_updateStory,2012-12 mobile_status_updateStory,2013-01 mobile_status_updateStory,2013-12 mobile_status_updateStory,2014-01 mobile_status_updateStory,2014-12 mobile_status_updateStory,2015-01 mobile_status_updateStory,2015-12 mobile_status_updateStory,2016-01 mobile_status_updateStory,2007-12 published_storyStory,2008-01 published_storyStory,2008-12 published_storyStory,2009-01 published_storyStory,2009-12 published_storyStory,2010-01 published_storyStory,2010-12 published_storyStory,2011-01 published_storyStory,2011-12 published_storyStory,2012-01 published_storyStory,2012-12 published_storyStory,2013-01 published_storyStory,2013-12 published_storyStory,2014-01 published_storyStory,2014-12 published_storyStory,2015-01 published_storyStory,2015-12 published_storyStory,2016-01 published_storyStory,2007-12 created_noteStory,2008-01 created_noteStory,2008-12 created_noteStory,2009-01 created_noteStory,2009-12 created_noteStory,2010-01 created_noteStory,2010-12 created_noteStory,2011-01 created_noteStory,2011-12 created_noteStory,2012-01 created_noteStory,2012-12 created_noteStory,2013-01 created_noteStory,2013-12 created_noteStory,2014-01 created_noteStory,2014-12 created_noteStory,2015-01 created_noteStory,2015-12 created_noteStory,2016-01 created_noteStory,2007-12 wall_postStory,2008-01 wall_postStory,2008-12 wall_postStory,2009-01 wall_postStory,2009-12 wall_postStory,2010-01 wall_postStory,2010-12 wall_postStory,2011-01 wall_postStory,2011-12 wall_postStory,2012-01 wall_postStory,2012-12 wall_postStory,2013-01 wall_postStory,2013-12 wall_postStory,2014-01 wall_postStory,2014-12 wall_postStory,2015-01 wall_postStory,2015-12 wall_postStory,2016-01 wall_postStory,2007-12 created_eventStory,2008-01 created_eventStory,2008-12 created_eventStory,2009-01 created_eventStory,2009-12 created_eventStory,2010-01 created_eventStory,2010-12 created_eventStory,2011-01 created_eventStory,2011-12 created_eventStory,2012-01 created_eventStory,2012-12 created_eventStory,2013-01 created_eventStory,2013-12 created_eventStory,2014-01 created_eventStory,2014-12 created_eventStory,2015-01 created_eventStory,2015-12 created_eventStory,2016-01 created_eventStory,2007-12 noTypeStory,2008-01 noTypeStory,2008-12 noTypeStory,2009-01 noTypeStory,2009-12 noTypeStory,2010-01 noTypeStory,2010-12 noTypeStory,2011-01 noTypeStory,2011-12 noTypeStory,2012-01 noTypeStory,2012-12 noTypeStory,2013-01 noTypeStory,2013-12 noTypeStory,2014-01 noTypeStory,2014-12 noTypeStory,2015-01 noTypeStory,2015-12 noTypeStory,2016-01 noTypeStory
FactSet Research Systems,47276510407,69,0,5,31,10,246,38,340,9,0,283,65,218,100,158,117,68,34,4,0,0,16,2,183,23,297,7,0,274,41,195,47,76,42,57,20,4,0,1,297,74,1570,273,3084,34,0,6024,2012,8112,2382,6131,3605,3116,2536,345,0,1,297,74,1570,273,3084,34,0,6024,2012,8112,2382,6131,3605,3116,2605,352,0,0,23,0,2,0,125,3,0,516,68,627,89,201,319,194,156,6,0,3,16,9,97,13,119,5,0,85,21,66,41,52,35,20,8,0,0,0,3,0,0,0,3,1,0,8,6,13,3,12,5,3,1,0,0,5,20,8,152,26,197,7,0,185,47,137,80,120,91,46,20,2,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,7,0,0,31,6,26,12,19,13,6,2,0,0,0,0,0,0,0,14,0,0,22,6,16,16,18,15,6,7,1,0,1,2,0,4,0,12,0,0,10,3,9,3,4,3,0,1,0,0,0,0,0,0,0,14,0,0,23,6,16,16,20,16,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,36,23,10,0,0,4,12,6,80,14,98,2,0,107,27,98,36,71,53,34,19,4,0,0,10,3,76,9,102,5,0,82,19,63,38,50,35,20,8,0,0,1,2,0,1,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,89,15,135,2,0,93,19,56,26,37,27,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autodesk,74463019717,47,0,0,0,0,3,0,63,1,0,177,17,115,114,195,160,113,7,2,0,0,0,0,7,0,274,5,0,552,2,56,4,30,28,41,4,2,0,0,0,0,52,0,806,17,0,2431,92,1238,515,2059,1907,3643,148,130,0,0,0,0,52,0,806,17,0,2431,92,1244,515,2059,1910,3646,148,136,0,0,0,0,0,0,45,0,0,408,13,161,73,323,199,158,11,3,0,0,0,0,2,0,31,0,0,97,15,81,97,148,57,61,1,1,0,0,0,0,0,0,9,0,0,9,2,29,5,11,9,7,1,0,0,0,0,0,1,0,25,0,0,84,16,87,109,178,140,86,5,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,3,3,1,1,0,0,0,0,0,0,0,0,0,0,3,14,7,15,4,0,0,0,0,0,0,0,0,0,4,0,0,23,1,3,4,15,9,14,1,0,0,0,0,0,0,0,0,0,0,0,3,14,7,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,88,130,139,99,0,0,0,0,0,0,0,0,10,0,0,84,3,32,13,42,96,45,4,2,0,0,0,0,2,0,31,0,0,86,14,78,97,147,52,60,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,1,0,21,1,0,7,0,5,4,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burns & McDonnell,193157160706830,24,0,0,0,0,0,0,363,13,0,531,161,599,364,520,569,413,219,69,0,0,0,0,0,0,11,0,0,14,11,45,6,14,7,8,3,1,0,0,0,0,0,0,29,3,0,434,124,459,521,692,482,442,196,49,0,0,0,0,0,0,29,3,0,434,124,459,521,692,482,442,200,49,0,0,0,0,0,0,7,0,0,151,21,90,84,103,144,159,76,27,0,0,0,0,0,0,354,13,0,464,139,524,311,460,555,400,215,69,0,0,0,0,0,0,0,0,0,55,0,2,3,4,2,2,2,0,0,0,0,0,0,0,357,13,0,523,153,574,352,503,529,392,213,68,0,0,0,0,0,0,0,0,0,41,6,17,11,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,40,11,28,8,26,38,19,3,0,0,0,0,0,0,0,1,0,0,7,1,0,2,1,1,0,0,0,0,0,0,0,0,0,10,0,0,40,11,28,8,26,38,19,3,0,0,0,0,0,0,0,0,0,0,46,0,0,16,21,358,268,52,22,0,0,0,0,0,0,0,0,0,27,15,50,35,44,13,10,3,0,0,0,0,0,0,0,354,13,0,456,145,542,326,468,555,403,215,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,2,1,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hyatt Hotels,26114710769,125,2,5,47,49,219,49,334,22,0,330,57,257,129,202,157,103,67,18,18,26,167,178,494,198,601,23,0,218,38,415,100,272,174,120,73,26,8,50,541,529,3105,840,5839,390,0,6109,1951,14019,7327,11690,8955,6239,2644,720,8,50,541,529,3105,840,5839,390,0,6111,1954,14026,7328,11693,8958,6242,2753,744,2,0,27,13,23,6,55,4,0,271,141,884,876,669,1161,607,506,100,0,0,30,32,168,33,244,17,0,306,47,177,50,119,57,51,26,6,0,1,4,5,28,10,24,2,0,11,4,15,3,9,2,2,0,0,2,2,23,21,89,12,180,16,0,246,43,169,83,94,78,44,36,8,0,0,0,0,0,0,2,0,0,7,2,11,10,17,19,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,23,17,5,4,2,3,3,5,4,2,9,0,0,10,1,12,10,29,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,13,31,23,17,5,4,0,0,0,0,3,0,153,8,0,277,37,127,13,31,2,5,0,0,0,1,3,4,36,13,10,0,0,7,8,66,68,64,81,39,36,11,0,0,30,31,170,32,166,12,0,137,49,188,60,136,76,61,30,7,2,3,3,5,0,0,2,0,0,0,0,3,1,1,0,2,1,0,0,0,8,6,11,3,14,3,0,6,0,0,0,1,0,1,0,0,0,0,0,0,2,0,141,7,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Arkansas Children's Hospital,112657538333,94,0,0,48,30,206,34,405,4,0,422,65,262,119,207,235,144,147,42,0,0,296,219,1525,388,1945,97,0,1445,2448,1506,920,1756,1988,2861,795,221,0,0,1261,617,8357,1774,17839,566,0,27709,19237,41382,31610,49159,57981,118144,20000,6059,0,0,1261,617,8357,1774,17839,566,0,27709,19237,41382,31610,49159,57984,118180,20641,6528,0,0,1,5,19,2,1457,9,0,3065,2588,7894,10822,16227,21881,14469,8459,764,0,0,25,19,94,11,237,2,0,257,36,129,64,75,78,44,36,9,0,0,0,0,7,1,11,0,0,14,0,3,1,2,3,3,2,1,0,0,22,12,44,6,133,1,0,209,31,105,34,56,87,38,57,12,0,0,0,0,1,0,0,0,0,1,0,4,2,2,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,21,6,12,18,20,9,4,0,0,0,1,9,2,14,1,0,29,3,12,13,7,6,5,9,0,0,0,0,0,0,0,0,0,0,0,1,21,6,12,18,20,9,4,0,0,0,0,1,0,1,0,0,0,2,3,0,0,15,12,0,0,0,0,1,2,21,7,81,2,0,85,24,109,41,99,120,85,96,31,0,0,25,19,94,9,239,1,0,256,36,126,63,71,81,45,39,8,0,0,0,1,8,1,1,1,0,0,0,0,0,2,1,2,4,0,0,0,10,4,51,13,82,0,0,74,5,27,15,35,33,12,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,32,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OhioHealth,40814021698,78,1,1,267,132,813,193,787,9,0,907,169,638,333,469,331,238,127,26,0,0,13,9,89,40,287,3,0,1584,546,795,534,205,684,376,199,26,0,0,36,26,460,106,1596,27,0,9842,2050,7542,2408,6721,11443,11534,3834,749,0,0,36,26,460,106,1596,27,0,9845,2050,7542,2408,6721,11443,11534,3957,767,0,0,0,0,1,0,103,2,0,945,432,1325,719,1131,2079,2007,1065,208,1,0,8,2,17,7,317,2,0,434,20,132,57,131,60,46,21,7,0,0,1,1,2,0,78,0,0,65,1,12,0,5,13,8,4,1,1,1,256,124,759,176,675,8,0,607,90,448,182,372,161,146,75,11,0,0,0,0,1,0,4,0,0,32,7,13,2,10,5,5,2,0,0,0,0,0,0,0,0,0,0,14,0,1,12,1,4,0,1,0,0,0,0,0,2,0,13,0,0,154,21,85,45,78,149,118,89,20,0,0,2,4,8,4,24,0,0,27,2,19,23,37,42,35,28,7,0,0,0,0,2,0,13,0,0,154,21,85,45,78,149,117,89,20,0,0,143,69,710,163,504,8,0,79,0,0,12,19,0,0,0,0,1,0,2,2,5,1,97,1,0,182,75,337,147,289,167,140,77,13,0,0,7,2,18,7,132,1,0,446,27,145,59,141,56,47,21,6,0,0,2,4,2,3,3,0,0,0,0,0,0,0,35,32,26,7,0,0,149,71,562,131,225,5,0,223,67,155,127,39,73,19,3,0,0,0,0,0,153,33,294,2,0,45,0,0,0,0,0,0,0,0,0,0,105,52,72,18,18,0,0,3,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,8,0,0,0,0,0,0,0,0
Grainger,265544390144768,101,0,0,0,0,0,0,7,0,0,51,0,3,99,137,202,127,58,10,0,0,0,0,0,0,2,0,0,60,0,1,40,38,45,32,11,2,0,0,0,0,0,0,8,0,0,214,0,21,314,316,850,727,219,36,0,0,0,0,0,0,8,0,0,214,0,21,314,316,850,727,224,39,0,0,0,0,0,0,1,0,0,14,0,4,22,21,365,54,45,4,0,0,0,0,0,0,2,0,0,30,0,0,28,29,60,29,12,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,5,1,3,1,0,0,0,0,0,0,6,0,0,32,0,3,78,114,172,111,50,8,0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,14,10,7,3,0,0,0,0,0,0,3,0,0,3,0,0,5,15,17,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,24,14,10,7,3,0,0,0,0,0,0,0,0,0,20,0,1,87,112,183,105,47,7,0,0,0,0,0,0,3,0,0,3,0,2,21,36,81,62,29,7,0,0,0,0,0,0,1,0,0,23,0,1,29,30,61,28,16,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,11,0,0,49,71,59,35,13,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Marriott International,143602039041041,52,0,0,0,0,0,0,24,1,0,282,86,240,158,216,151,109,48,12,0,0,0,0,0,0,939,6,0,10738,3163,5738,1241,1767,1203,682,480,134,0,0,0,0,0,0,3371,64,0,98354,30152,72825,36036,48921,34301,20686,14365,4043,0,0,0,0,0,0,3371,64,0,98355,30223,72825,36037,48921,34311,20687,15007,4185,0,0,0,0,0,0,383,10,0,11083,4164,8019,3806,5294,11150,2495,4839,1393,0,0,0,0,0,0,15,1,0,26,3,7,15,14,35,22,33,9,0,0,0,0,0,0,0,0,0,3,2,3,2,6,1,0,0,0,0,0,0,0,0,0,3,0,0,31,18,35,29,50,36,22,11,6,0,0,0,0,0,0,0,0,0,4,0,2,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,24,6,23,33,60,45,30,11,2,0,0,0,0,0,0,0,0,0,8,0,2,4,5,15,11,3,2,0,0,0,0,0,0,0,0,0,22,6,23,33,60,45,30,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,246,83,232,140,200,108,84,16,4,0,0,0,0,0,0,17,1,0,28,3,8,15,11,39,23,30,8,0,0,0,0,0,0,0,0,0,1,0,0,3,4,4,2,1,0,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Whole Foods Market,525560857527063,28,0,0,0,0,0,0,0,0,0,0,4,13,155,218,273,177,108,27,0,0,0,0,0,0,0,0,0,0,0,1,179,340,366,217,200,37,0,0,0,0,0,0,0,0,0,0,3,19,3790,5953,8880,4724,3754,527,0,0,0,0,0,0,0,0,0,0,3,19,3790,5953,8880,4724,3826,538,0,0,0,0,0,0,0,0,0,0,0,0,359,793,1331,556,813,86,0,0,0,0,0,0,0,0,0,0,4,12,69,112,99,54,31,6,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,12,67,91,105,79,62,20,0,0,0,0,0,0,0,0,0,0,0,0,58,73,86,59,37,11,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,78,149,80,24,4,0,0,0,0,0,0,0,0,0,0,0,3,19,22,21,16,9,4,0,0,0,0,0,0,0,0,0,0,0,0,64,78,149,80,24,4,0,0,0,0,0,0,0,0,0,0,0,0,21,45,145,96,45,11,0,0,0,0,0,0,0,0,0,0,0,1,27,32,88,64,39,10,0,0,0,0,0,0,0,0,0,0,4,12,127,185,185,113,68,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Instruments,19822934020,40,0,1,27,10,95,15,122,0,0,166,53,193,104,135,222,161,81,26,0,0,16,6,59,6,57,0,0,449,85,677,131,270,107,131,154,69,0,1,162,72,601,85,1161,0,0,5459,3045,12564,7237,9253,7139,8754,13564,7236,0,1,162,72,601,85,1161,0,0,5459,3045,12564,7237,9253,7139,8756,13904,7287,0,0,7,1,1,0,51,0,0,864,551,3010,1252,1620,1033,1358,1251,364,0,1,18,7,56,7,101,0,0,115,21,90,59,76,132,87,64,22,0,1,0,0,0,0,1,0,0,6,2,5,0,3,1,1,1,0,0,1,20,8,75,11,85,0,0,92,27,101,58,76,148,106,36,18,0,0,0,0,0,0,1,0,0,1,2,8,5,1,3,0,3,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,11,1,6,3,2,22,24,15,7,0,0,1,0,3,1,11,0,0,11,6,32,14,21,30,21,13,3,0,0,0,0,1,1,2,0,0,11,1,6,3,2,22,24,15,7,0,0,0,0,25,3,0,0,0,95,40,155,89,121,211,148,71,24,0,0,1,1,0,0,2,0,0,37,27,82,30,45,63,63,7,3,0,0,17,6,56,7,103,0,0,92,22,96,64,74,134,87,66,23,0,0,0,0,0,0,7,0,0,1,3,12,7,11,13,5,8,0,0,0,5,3,39,8,10,0,0,12,1,3,3,3,11,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
