companyString,date,liPageId,count(*),likesCount,commentsCount
Kiewit Corporation,11 hours ago,147,1,115,0
Kiewit Corporation,13 days ago,147,2,412,10
Kiewit Corporation,14 days ago,147,1,92,0
Kiewit Corporation,16 days ago,147,1,102,0
Kiewit Corporation,2 months ago,147,12,2365,57
Kiewit Corporation,21 days ago,147,1,323,7
Kiewit Corporation,22 days ago,147,1,173,4
Kiewit Corporation,24 days ago,147,1,263,11
Kiewit Corporation,27 days ago,147,1,237,4
Kiewit Corporation,29 days ago,147,1,186,2
Kiewit Corporation,3 days ago,147,1,372,12
Kiewit Corporation,3 months ago,147,14,3122,146
Kiewit Corporation,4 months ago,147,12,2824,180
Kiewit Corporation,5 months ago,147,12,1324,46
Kiewit Corporation,6 months ago,147,16,1169,35
Kiewit Corporation,7 days ago,147,1,182,0
Kiewit Corporation,7 months ago,147,13,926,20
Kiewit Corporation,8 days ago,147,1,100,5
Kiewit Corporation,8 months ago,147,12,980,51
Kiewit Corporation,9 days ago,147,1,221,7
Kiewit Corporation,9 months ago,147,16,1332,68
Cooley,1 day ago,148,1,13,1
Cooley,1 month ago,148,4,19,0
Cooley,10 months ago,148,7,189,0
Cooley,11 months ago,148,1,5,0
Cooley,12 months ago,148,1,12,0
Cooley,13 days ago,148,1,12,0
Cooley,2 months ago,148,4,93,0
Cooley,23 days ago,148,1,22,0
Cooley,28 days ago,148,2,34,0
Cooley,3 months ago,148,16,104,1
Cooley,4 months ago,148,6,42,0
Cooley,5 months ago,148,5,129,3
Cooley,7 months ago,148,2,67,3
Cooley,9 months ago,148,2,34,2
NetApp,1 day ago,150,3,109,0
NetApp,1 month ago,150,53,3004,49
NetApp,10 days ago,150,2,72,0
NetApp,10 months ago,150,25,2854,75
NetApp,12 days ago,150,1,49,0
NetApp,13 days ago,150,4,293,2
NetApp,14 days ago,150,2,104,2
NetApp,15 days ago,150,2,124,1
NetApp,16 days ago,150,4,175,1
NetApp,17 days ago,150,3,99,6
NetApp,19 days ago,150,1,32,2
NetApp,2 days ago,150,4,154,5
NetApp,2 months ago,150,55,3068,46
NetApp,20 days ago,150,1,148,0
NetApp,21 days ago,150,3,66,0
NetApp,22 days ago,150,1,37,0
NetApp,23 days ago,150,3,81,0
NetApp,24 days ago,150,3,132,2
NetApp,25 days ago,150,1,38,0
NetApp,26 days ago,150,1,64,1
NetApp,27 days ago,150,4,179,2
NetApp,28 days ago,150,3,68,0
NetApp,29 days ago,150,1,41,0
NetApp,3 days ago,150,2,63,0
NetApp,3 months ago,150,53,4003,43
NetApp,4 months ago,150,36,2929,40
NetApp,5 days ago,150,1,43,0
NetApp,5 months ago,150,33,2215,43
NetApp,6 days ago,150,2,108,3
NetApp,6 months ago,150,41,3814,87
NetApp,7 days ago,150,1,42,0
NetApp,7 months ago,150,48,3732,57
NetApp,8 days ago,150,2,68,1
NetApp,8 months ago,150,22,3069,49
NetApp,9 days ago,150,2,86,1
NetApp,9 hours ago,150,1,29,0
NetApp,9 months ago,150,19,2050,74
